id,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,default,purpose,title,addr_state
7513,8000.0,36 months,13.33,270.83,D,Landscape Designer,3 years,RENT,58000.0,Verified,0,debt_consolidation,Debt consolidation,VA
7514,30000.0,60 months,25.57,890.6,F,Deputy Sheriff,10+ years,MORTGAGE,80000.0,Verified,0,debt_consolidation,Debt consolidation,WI
7515,33425.0,60 months,17.76,844.42,B,accountant,10+ years,MORTGAGE,75000.0,Verified,0,house,house,GA
7516,5000.0,36 months,14.99,173.31,G,Social Worker,9 years,RENT,65000.0,Not Verified,1,other,Other,WI
7517,20000.0,36 months,12.12,665.44,A,Laboratory Supply Company,5 years,RENT,60000.0,Not Verified,1,debt_consolidation,New Day Loan,KY
7518,35000.0,60 months,13.99,814.21,C,Director of Planning and Purchasing,9 years,MORTGAGE,103000.0,Source Verified,0,credit_card,Credit card refinancing,VA
7519,7200.0,36 months,10.64,234.5,A,Manager,10+ years,OWN,75000.0,Not Verified,0,debt_consolidation,Debt consolidation,AR
7520,8000.0,36 months,8.18,251.36,E,Computer Programer,9 years,MORTGAGE,76000.0,Verified,0,credit_card,Credit card refinancing,MI
7521,11600.0,36 months,15.59,405.48,C,dental assistant ,2 years,RENT,29000.0,Source Verified,1,debt_consolidation,Debt consolidation,OH
7522,10800.0,60 months,9.17,225.09,E,supervisor,10+ years,MORTGAGE,70000.0,Not Verified,0,credit_card,Credit card refinancing,GA
7523,14250.0,36 months,14.49,490.43,D,nurse,2 years,MORTGAGE,34000.0,Source Verified,0,debt_consolidation,Debt consolidation,HI
7524,10000.0,60 months,16.55,246.12,A,Senior Vice President,7 years,RENT,49000.0,Verified,1,other,Other,GA
7525,34000.0,36 months,14.85,1176.13,F,Ramp service,10+ years,MORTGAGE,89000.0,Verified,0,debt_consolidation,Debt consolidation,NC
7526,35000.0,36 months,18.25,1269.73,E,"VP, PC Customer Service",7 years,RENT,160000.0,Verified,0,debt_consolidation,Debt consolidation,NV
7527,12000.0,60 months,15.59,289.21,C,senior pharmacy technician,10+ years,RENT,33270.0,Source Verified,0,debt_consolidation,Debt consolidation,AZ
7528,10000.0,36 months,15.61,349.65,D,Network Management Specialist,3 years,MORTGAGE,42000.0,Verified,0,debt_consolidation,Debt consolidation,AR
7529,3450.0,36 months,14.49,118.74,C,Bulk Clerk,10+ years,RENT,53000.0,Verified,0,debt_consolidation,Debt consolidation,WA
7530,6000.0,36 months,9.17,191.28,A,Correctional Officer 1,4 years,RENT,45000.0,Source Verified,0,credit_card,Credit card refinancing,CO
7531,20000.0,36 months,16.49,707.99,A,Owner,7 years,MORTGAGE,250000.0,Source Verified,0,other,Other,OH
7532,10000.0,36 months,16.29,353.01,D,Pricer,3 years,RENT,48200.0,Verified,0,debt_consolidation,Debt consolidation,VA
7533,4300.0,36 months,7.49,133.74,D,operator,10+ years,MORTGAGE,58000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
7534,5200.0,36 months,14.16,178.13,C,Meat Clerk,5 years,OWN,23000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
7535,9600.0,36 months,6.99,296.38,F,Store Manager,10+ years,MORTGAGE,80000.0,Verified,0,debt_consolidation,Debt consolidation,NV
7536,35000.0,36 months,6.99,1080.54,F,CFO,2 years,MORTGAGE,125000.0,Verified,0,home_improvement,Home improvement,MI
7537,15000.0,36 months,6.03,456.54,A,firefighter/paramedic,4 years,MORTGAGE,70000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
7538,13000.0,36 months,9.67,417.47,C,RN,10+ years,MORTGAGE,74000.0,Not Verified,0,credit_card,Credit card refinancing,MN
7539,11500.0,36 months,10.99,376.45,B,Locomotive Engineer,10+ years,OWN,82000.0,Not Verified,0,debt_consolidation,Debt consolidation,MT
7540,20300.0,60 months,17.99,515.38,A,nurse manager,3 years,MORTGAGE,65000.0,Not Verified,0,debt_consolidation,Debt consolidation,GA
7541,21500.0,36 months,14.46,739.64,B,Secretary,10+ years,RENT,43000.0,Source Verified,0,debt_consolidation,Debt consolidation,HI
7542,13525.0,60 months,19.19,352.27,D,Mediation officer ,10+ years,MORTGAGE,73000.0,Source Verified,0,debt_consolidation,Debt consolidation,OH
7543,20000.0,60 months,24.99,586.91,E,Franchise Support Manager ,8 years,RENT,61200.0,Verified,1,debt_consolidation,Debt consolidation,KY
7544,3000.0,36 months,10.49,97.5,D,Telsmith inc,,RENT,26000.0,Source Verified,0,debt_consolidation,,VA
7545,5000.0,36 months,8.18,157.1,D,Site Manager,4 years,MORTGAGE,36880.0,Source Verified,0,credit_card,Credit card refinancing,TN
7546,12000.0,36 months,16.55,425.16,B,Interface Analyst,3 years,MORTGAGE,93000.0,Source Verified,0,debt_consolidation,Debt consolidation,OH
7547,18450.0,36 months,6.24,563.3,D,Company Gunnery Sergeant,10+ years,MORTGAGE,98828.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
7548,21000.0,36 months,11.49,692.4,D,Vice President ,10+ years,MORTGAGE,240000.0,Source Verified,0,debt_consolidation,Debt consolidation,GA
7549,24000.0,36 months,8.9,762.08,A,Boston College,10+ years,MORTGAGE,110000.0,Verified,0,debt_consolidation,My Consolidation Loan,RI
7550,11000.0,36 months,8.49,347.2,A,Manager of Creative,10+ years,OWN,120000.0,Not Verified,0,credit_card,Credit card refinancing,MA
7551,10000.0,60 months,13.67,230.98,E,Owner,10+ years,RENT,31000.0,Source Verified,1,debt_consolidation,Debt consolidation,OH
7552,8000.0,36 months,9.17,255.04,A,Hairstylist,7 years,RENT,60000.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
7553,12000.0,60 months,12.99,272.98,B,MACHINIST,10+ years,MORTGAGE,63000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
7554,20400.0,60 months,15.31,488.65,E,Enrollment Support Analyst,10+ years,MORTGAGE,53000.0,Verified,0,debt_consolidation,Debt consolidation,NE
7555,35000.0,36 months,7.49,1088.56,G,Owner,3 years,MORTGAGE,106000.0,Verified,0,debt_consolidation,Debt consolidation,MI
7556,6000.0,36 months,11.47,197.78,G,Accounting Services Manager,6 years,RENT,55000.0,Source Verified,1,debt_consolidation,Debt consolidation,MD
7557,20500.0,60 months,15.59,494.07,E,Chief Operating Officer,,MORTGAGE,45600.0,Not Verified,1,debt_consolidation,Debt consolidation,NV
7558,3600.0,36 months,10.49,117.0,C,,,RENT,35200.0,Not Verified,0,credit_card,Credit card refinancing,MO
7559,16000.0,36 months,13.59,543.67,C,Locomotive engineer/conductor,10+ years,MORTGAGE,66000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
7560,13000.0,36 months,17.86,469.07,F,Paramedic,10+ years,MORTGAGE,43000.0,Verified,0,debt_consolidation,Debt consolidation,AL
7561,10000.0,36 months,13.66,340.13,D,Supervisor/lead painter,9 years,RENT,46000.0,Source Verified,0,debt_consolidation,Debt consolidation,MA
7562,11500.0,36 months,9.71,369.51,G,,,MORTGAGE,35000.0,Verified,0,credit_card,Consolidate,OH
7563,21000.0,60 months,16.29,513.93,C,Diesel Mechanic,2 years,MORTGAGE,48000.0,Source Verified,0,credit_card,Credit card refinancing,AL
7564,8050.0,36 months,10.64,262.18,E,Auburn University,4 years,MORTGAGE,45000.0,Source Verified,0,debt_consolidation,Debt Consolidation,AL
7565,14400.0,36 months,5.93,437.62,A,Superintendent ,10+ years,MORTGAGE,80000.0,Not Verified,0,credit_card,Credit card refinancing,WI
7566,10000.0,60 months,22.99,281.85,G,Carrier,8 years,RENT,70000.0,Source Verified,1,vacation,Vacation,WA
7567,9250.0,36 months,13.65,314.58,B,,8 years,MORTGAGE,25800.0,Verified,0,small_business,Business,MA
7568,8000.0,36 months,17.09,285.59,E,SAILOR,2 years,RENT,48000.0,Source Verified,1,other,Other,VA
7569,12000.0,36 months,11.22,394.12,A,purchasing,10+ years,MORTGAGE,47500.0,Verified,0,debt_consolidation,Debt consolidation,ME
7570,25000.0,36 months,12.99,842.23,A,Supervisor,10+ years,MORTGAGE,70000.0,Verified,0,debt_consolidation,Debt consolidation,MO
7571,8425.0,36 months,12.99,283.84,C,Pilot,6 years,MORTGAGE,120000.0,Verified,0,debt_consolidation,Debt consolidation,MS
7572,1300.0,36 months,16.55,46.06,B,Inventory Specialist,10+ years,MORTGAGE,26000.0,Verified,0,debt_consolidation,Debt consolidation,WA
7573,5000.0,36 months,10.42,162.33,D,Machinist,9 years,MORTGAGE,30680.0,Not Verified,0,major_purchase,Major purchase,OH
7574,16000.0,60 months,12.69,361.52,D,Hedge Desk Supervisor,10+ years,MORTGAGE,195000.0,Not Verified,0,debt_consolidation,Debt consolidation,CT
7575,16000.0,36 months,11.53,527.85,A,Business Manager,10+ years,RENT,46847.01,Source Verified,0,debt_consolidation,Debt consolidation,OR
7576,15000.0,36 months,16.24,529.14,B,Correctional ST,10+ years,MORTGAGE,53184.0,Verified,0,debt_consolidation,Debt consolidation,CO
7577,10000.0,36 months,6.62,307.04,B,Rio Tinto,7 years,MORTGAGE,100000.0,Not Verified,0,other,Other,UT
7578,5000.0,36 months,13.66,170.07,D,appointment coordinator,2 years,RENT,24000.0,Not Verified,0,moving,Moving and relocation,CT
7579,4000.0,36 months,14.49,137.67,D,cma,1 year,MORTGAGE,30000.0,Not Verified,0,debt_consolidation,Debt consolidation,OR
7580,3000.0,36 months,16.99,106.95,D,Asst manager,10+ years,MORTGAGE,70000.0,Source Verified,0,other,Other,VA
7581,3500.0,36 months,11.49,115.4,C,Maintenance Foreman,2 years,MORTGAGE,150000.0,Source Verified,0,vacation,Vacation,OH
7582,14400.0,36 months,6.03,438.28,G,Schlumberger,7 years,MORTGAGE,71000.0,Not Verified,0,major_purchase,Major purchase,MT
7583,28000.0,36 months,10.64,911.92,B,Department of Defense,9 years,MORTGAGE,120000.0,Verified,0,debt_consolidation,Debt free,SC
7584,20000.0,36 months,16.02,703.34,A,Personal Banker,1 year,RENT,55000.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
7585,28000.0,36 months,14.85,968.58,D,Fixing  Electric ,6 years,MORTGAGE,87000.0,Verified,0,debt_consolidation,Debt consolidation,NC
7586,15000.0,36 months,10.99,491.01,G,"PA-C, MHS",7 years,MORTGAGE,120000.0,Source Verified,1,debt_consolidation,Debt consolidation,OK
7587,20000.0,60 months,10.49,429.78,B,store manager,10+ years,MORTGAGE,250000.0,Verified,1,debt_consolidation,Debt consolidation,WI
7588,4000.0,36 months,14.99,138.65,E,Accounts payable,10+ years,RENT,33000.0,Not Verified,1,debt_consolidation,Debt consolidation,OH
7589,8000.0,36 months,7.62,249.3,A,AIR EXCELLENCE ,3 years,MORTGAGE,40950.0,Verified,0,debt_consolidation,Back on Track,VA
7590,7000.0,36 months,7.21,216.82,C,Lead Pastor,5 years,MORTGAGE,86000.0,Not Verified,0,debt_consolidation,Debt consolidation,IN
7591,10000.0,36 months,10.99,327.34,A,warehouse /labor,5 years,RENT,110000.0,Source Verified,0,debt_consolidation,Debt consolidation,GA
7592,7000.0,36 months,13.99,239.21,C,Personnel Security Specialist,< 1 year,RENT,38000.0,Source Verified,1,debt_consolidation,Debt consolidation,SD
7593,4800.0,36 months,14.49,165.2,C,Corrosion tech,4 years,OWN,42000.0,Verified,0,debt_consolidation,Debt consolidation,MN
7594,16000.0,60 months,13.33,366.76,E,Manager,5 years,MORTGAGE,107000.0,Not Verified,0,debt_consolidation,Debt consolidation,LA
7595,7500.0,36 months,6.68,230.49,G,Patient Services Manager 2,< 1 year,RENT,62000.0,Not Verified,0,debt_consolidation,Debt consolidation,MD
7596,12775.0,36 months,12.99,430.38,A,"johnson,mirmiran & thompson",8 years,MORTGAGE,49000.0,Not Verified,0,other,Other,VA
7597,20000.0,36 months,13.99,683.46,D,Senior Financial Consultant,5 years,MORTGAGE,143000.0,Source Verified,1,moving,Moving and relocation,CT
7598,5600.0,36 months,11.53,184.75,F,Instrument tech,10+ years,OWN,32000.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
7599,15000.0,60 months,18.25,382.95,D,Deposit Operations Specialist,10+ years,OWN,45000.0,Verified,1,debt_consolidation,Debt consolidation,WI
7600,13325.0,36 months,13.35,451.23,A,processor,10+ years,MORTGAGE,70000.0,Verified,0,debt_consolidation,Debt consolidation,IN
7601,35000.0,36 months,16.99,1247.68,D,Supervisor,< 1 year,RENT,90000.0,Source Verified,0,debt_consolidation,Debt consolidation,TN
7602,8500.0,36 months,6.97,262.34,D,Manager/Server,6 years,MORTGAGE,50000.0,Not Verified,0,home_improvement,Home improvement,MN
7603,24000.0,36 months,10.15,776.11,G,Environmental Engineer,10+ years,MORTGAGE,101600.0,Source Verified,0,credit_card,Credit card refinancing,KS
7604,17000.0,36 months,6.24,519.03,F,Leave/Benefits Representative,3 years,MORTGAGE,52000.0,Source Verified,0,debt_consolidation,Debt consolidation,WI
7605,2000.0,36 months,5.32,60.23,G,,10+ years,MORTGAGE,110000.0,Source Verified,0,other,Other,MI
7606,7000.0,36 months,10.42,227.26,B,Associate Quality Assurance Engineer,2 years,RENT,63000.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
7607,9000.0,36 months,12.62,301.61,B,Tactical Principal Systems Engineer ,10+ years,MORTGAGE,165000.0,Source Verified,1,home_improvement,Home improvement,VA
7608,5000.0,36 months,6.92,154.21,G,Exeter hospital,< 1 year,OWN,40000.0,Source Verified,0,debt_consolidation,Debt consolidation,MA
7609,15000.0,60 months,14.33,351.6,C,Cliffs Natural Resources,3 years,MORTGAGE,72000.0,Verified,0,debt_consolidation,Debt Consolidation/Home Improvement,OH
7610,23075.0,36 months,12.99,777.38,B,Shiftleader,10+ years,RENT,55000.0,Source Verified,0,debt_consolidation,Debt consolidation,HI
7611,25000.0,36 months,18.99,916.28,D,Office Manager,5 years,MORTGAGE,82000.0,Not Verified,0,debt_consolidation,Debt consolidation,GA
7612,5000.0,36 months,10.91,163.49,B,Squad Leader (Mechanic),10+ years,RENT,65000.0,Source Verified,0,debt_consolidation,Debt consolidation,MO
7613,5000.0,36 months,10.75,163.11,A,,,RENT,19860.0,Verified,0,debt_consolidation,Debt consolidation,NM
7614,11200.0,60 months,21.48,306.03,E,Probation Officer ,2 years,RENT,38500.0,Source Verified,1,vacation,Vacation,IN
7615,9600.0,36 months,6.24,293.1,D,"Associate, Internal Client Advisor",5 years,MORTGAGE,100000.0,Source Verified,0,credit_card,Credit card refinancing,OH
7616,28000.0,36 months,11.67,925.6,G,Desig n Engineer,2 years,OWN,185000.0,Verified,1,home_improvement,Home improvement,NC
7617,24000.0,36 months,8.18,754.07,F,MAjor,10+ years,MORTGAGE,130000.0,Source Verified,0,debt_consolidation,Debt consolidation,VA
7618,5000.0,36 months,11.47,164.81,G,PARTS ADMINISTRATOR,10+ years,MORTGAGE,25000.0,Verified,1,debt_consolidation,Debt consolidation,OH
7619,6000.0,36 months,11.14,196.84,D,hall mark construction,10+ years,RENT,60000.0,Not Verified,0,renewable_energy,Personal Loan,HI
7620,22000.0,36 months,11.53,725.79,A,DIRECTOR OF SALES,6 years,MORTGAGE,175000.0,Source Verified,0,debt_consolidation,Debt consolidation,TN
7621,12000.0,36 months,5.32,361.38,G,Physician Assistant,10+ years,MORTGAGE,135000.0,Source Verified,0,credit_card,,MD
7622,3500.0,36 months,14.08,119.76,B,Sales Consultant,7 years,MORTGAGE,104176.66,Not Verified,0,debt_consolidation,Debt consolidation,MS
7623,13000.0,36 months,5.32,391.5,D,Director of Guidance,10+ years,MORTGAGE,70000.0,Not Verified,0,debt_consolidation,Debt consolidation,IN
7624,3000.0,36 months,15.99,105.46,A,Coding Specialist,9 years,RENT,44033.6,Source Verified,0,other,Medical expenses,WI
7625,9225.0,36 months,12.69,309.46,B,,3 years,RENT,21000.0,Not Verified,0,debt_consolidation,Debt consolidation,MO
7626,7500.0,36 months,7.89,234.65,C,Licensed banker,4 years,OWN,55000.0,Not Verified,0,debt_consolidation,Debt consolidation,CT
7627,21000.0,60 months,16.99,521.8,B,Managent analyst,2 years,MORTGAGE,83500.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
7628,11200.0,36 months,12.79,376.25,D,Coordinater,8 years,RENT,45000.0,Not Verified,0,credit_card,Credit card refinancing,HI
7629,25000.0,60 months,15.8,605.3,A,RTC,5 years,MORTGAGE,123600.0,Verified,0,debt_consolidation,Debt Consolidate,MD
7630,20400.0,60 months,20.2,542.75,D,painter,10+ years,RENT,48000.0,Source Verified,1,credit_card,Credit card refinancing,MA
7631,25000.0,60 months,26.3,752.96,B,Projects Manager,10+ years,MORTGAGE,68000.0,Source Verified,0,debt_consolidation,Debt consolidation,WA
7632,20000.0,36 months,18.49,727.98,B,CARA Group,< 1 year,RENT,93600.0,Source Verified,0,debt_consolidation,Freedom,CO
7633,14000.0,60 months,13.99,325.69,D,Owner,7 years,MORTGAGE,86000.0,Source Verified,0,small_business,Business,OH
7634,7000.0,36 months,6.49,214.52,E,Economist,10+ years,MORTGAGE,107000.0,Source Verified,0,home_improvement,Home improvement,MD
7635,7200.0,36 months,9.67,231.21,G,Attorney manager and underwriter,5 years,RENT,35000.0,Source Verified,0,credit_card,Credit Card Refinance,OR
7636,28700.0,60 months,22.99,808.91,A,Mortgage Officer,4 years,MORTGAGE,103196.0,Source Verified,0,debt_consolidation,Debt consolidation,MI
7637,17025.0,60 months,16.55,419.01,G,Technical Support Manager,4 years,RENT,55000.0,Source Verified,1,debt_consolidation,Debt consolidation,IN
7638,26475.0,60 months,24.99,776.93,D,account coordinator,6 years,MORTGAGE,113000.0,Verified,1,debt_consolidation,Debt consolidation,OK
7639,3850.0,36 months,24.24,151.54,D,,,OWN,12912.0,Verified,0,debt_consolidation,Debt consolidation,AL
7640,12000.0,60 months,7.26,239.09,E,Manager,5 years,MORTGAGE,54000.0,Not Verified,0,home_improvement,Home improvement,VA
7641,30000.0,60 months,19.72,790.15,B,FAA,10+ years,RENT,114000.0,Verified,0,debt_consolidation,I Can Do It,NV
7642,5500.0,36 months,9.99,177.45,C,Agent,10+ years,RENT,50000.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
7643,3000.0,36 months,14.99,103.99,D,Golf Course Maintenance Technician,1 year,RENT,15659.0,Verified,0,car,Car financing,NC
7644,12000.0,36 months,10.15,388.06,E,Nurse Manager,5 years,RENT,39000.0,Not Verified,1,credit_card,Credit card refinancing,MS
7645,9000.0,36 months,19.03,330.05,D,,,MORTGAGE,25000.0,Verified,1,credit_card,Credit card refinancing,AR
7646,2400.0,36 months,11.49,79.14,E,,,RENT,15000.0,Verified,1,debt_consolidation,Debt consolidation,NC
7647,10000.0,36 months,11.53,329.91,A,Sale and Distribution Clerk,3 years,MORTGAGE,47000.0,Verified,0,debt_consolidation,Debt consolidation,MA
7648,5000.0,36 months,5.32,150.58,C,Driver/Warehouse,2 years,MORTGAGE,35000.0,Not Verified,0,major_purchase,Major purchase,VT
7649,23000.0,36 months,6.24,702.21,C,Credit Services Manager,< 1 year,OWN,85000.0,Source Verified,0,credit_card,Credit card refinancing,LA
7650,15000.0,36 months,5.32,451.73,D,yard supervisor,10+ years,MORTGAGE,66000.0,Not Verified,0,credit_card,Credit card refinancing,NC
7651,22000.0,36 months,14.49,757.16,E,teacher,3 years,MORTGAGE,60000.0,Source Verified,1,debt_consolidation,Debt consolidation,AZ
7652,4000.0,36 months,12.12,133.09,B,,,MORTGAGE,57000.0,Verified,0,debt_consolidation,PAYOFF,NC
7653,14400.0,36 months,9.17,459.06,F,CORRECTIONAL OFFICER,9 years,MORTGAGE,49000.0,Not Verified,0,credit_card,Credit card refinancing,NV
7654,8000.0,36 months,10.91,261.57,E,RN Case Manager,10+ years,RENT,70000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
7655,11125.0,36 months,16.29,392.72,C,Chief Engineer,1 year,MORTGAGE,72000.0,Source Verified,0,debt_consolidation,Debt consolidation,VA
7656,6500.0,36 months,9.17,207.22,C,,,MORTGAGE,78000.0,Verified,0,debt_consolidation,Debt consolidation,OH
7657,18225.0,60 months,19.05,473.27,D,LIBERTY MUTUAL,10+ years,RENT,47000.0,Verified,0,debt_consolidation,DEBT PAYOFF,NC
7658,10000.0,36 months,9.17,318.79,D,"Category Manager, Corporate and Professi",< 1 year,RENT,145000.0,Source Verified,1,credit_card,Credit card refinancing,MO
7659,8000.0,36 months,12.74,268.56,E,Flight Attendant,8 years,MORTGAGE,150000.0,Source Verified,1,vacation,Vacation,NM
7660,7000.0,36 months,21.45,265.35,E,Virginia Commerce Bank,2 years,RENT,23000.0,Verified,0,other,Other,OH
